№ Участника,Наименование участника,Ссылка,"БИН (ИНН, УНП)",ИИН,РНН
120551,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""ПРОТИВОТУБЕРКУЛЕЗНЫЙ САНАТОРИЙ ""БЕРЧОГУР"" НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ АКТЮБИНСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120551,960340000851,,
120550,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""КАРАГАНДИНСКИЙ ОБЛАСТНОЙ ЦЕНТР ПО ПРОФИЛАКТИКЕ И БОРЬБЕ СО СПИД"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ КАРАГАНДИНСКОЙ ОБЛАСТИ",https://fms.ecc.kz/ru/register/supplierreg/show/120550,950740000725,,
120549,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ВОЕННЫЙ ГОСПИТАЛЬ С ПОЛИКЛИНИКОЙ КОМИТЕТА НАЦИОНАЛЬНОЙ БЕЗОПАСНОСТИ РЕСПУБЛИКИ КАЗАХСТАН В ГОРОДЕ АЛМАТЫ""",https://fms.ecc.kz/ru/register/supplierreg/show/120549,931240001744,,
120548,"Коммунальное государственное предприятие на праве хозяйственного ведения ""Городская центральная поликлиника"" управления здравоохранения Кызылординской области""",https://fms.ecc.kz/ru/register/supplierreg/show/120548,970840001502,,
120546,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНОЙ ЦЕНТР ПСИХИЧЕСКОГО ЗДОРОВЬЯ"" НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ АКТЮБИНСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120546,180540001546,,
120545,"ТОО ""КЫЗЫЛОРДИНСКАЯ ЖЕЛЕЗНОДОРОЖНАЯ БОЛЬНИЦА""",https://fms.ecc.kz/ru/register/supplierreg/show/120545,180440022416,,
120544,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""КОСТАНАЙСКИЙ ОБЛАСТНОЙ ЦЕНТР ПО ПРОФИЛАКТИКЕ И БОРЬБЕ СО СПИД""",https://fms.ecc.kz/ru/register/supplierreg/show/120544,171040015102,,
120542,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ МНОГОПРОФИЛЬНАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120542,160940014836,,
120538,ГКП на ПХВ «Центр первичной медико-санитарной помощи «Достык» акимата города Астана,https://fms.ecc.kz/ru/register/supplierreg/show/120538,150240021138,,
120537,"Коммунальное государственное предприятие на праве хозяйственного ведения ""Сырдарьинская районная больница"" Управление Здравоохранения Кызылординской области",https://fms.ecc.kz/ru/register/supplierreg/show/120537,141040022645,,
120535,"УЧРЕЖДЕНИЕ ""КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКАЯ ПОЛИКЛИНИКА № 3 ГОРОДА СЕМЕЙ""",https://fms.ecc.kz/ru/register/supplierreg/show/120535,130640005216,,
120534,"ТОО ""САНАТОРНО-ОЗДОРОВИТЕЛЬНЫЙ, РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ""АКЖАНЕЛЬ""",https://fms.ecc.kz/ru/register/supplierreg/show/120534,130340005047,,
120533,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Областная детская клиническая больница"" государственного учреждения ""Управление здравоохранения Алматинской области""",https://fms.ecc.kz/ru/register/supplierreg/show/120533,111140013062,,
120532,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР НЕВРОЛОГИИ И РЕАБИЛИТАЦИИ ""ASPASIA""",https://fms.ecc.kz/ru/register/supplierreg/show/120532,110340008177,,
120528,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Ауданаралық сауыктыру ауруханасы оңалту орталығы"" управления здравоохранения акимата Западно-Казахстанской области",https://fms.ecc.kz/ru/register/supplierreg/show/120528,091140010683,,
120527,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЗЕРЕНДИНСКАЯ РАЙОННАЯ БОЛЬНИЦА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",https://fms.ecc.kz/ru/register/supplierreg/show/120527,090340006957,,
120526,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТР ПЕРВИЧНОЙ МЕДИКО-САНИТАРНОЙ ПОМОЩИ ""КУЛАГЕР"" УПРАВЛЕНИЯ ОБЩЕСТВЕННОГО ЗДОРОВЬЯ ГОРОДА АЛМАТЫ",https://fms.ecc.kz/ru/register/supplierreg/show/120526,080940013246,,
120525,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АКСУАТСКАЯ РАЙОННАЯ БОЛЬНИЦА "" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ОБЛАСТИ АБАЙ",https://fms.ecc.kz/ru/register/supplierreg/show/120525,080640003228,,
120524,"БАТЫС ҚАЗАҚСТАН ОБЛЫСЫ ӘКІМДІГІ ДЕНСАУЛЫҚ САҚТАУ БАСҚАРМАСЫНЫҢ ""БӨКЕЙ ОРДАСЫ АУДАНДЫҚ АУРУХАНАСЫ"" ШАРУАШЫЛЫҚ ЖҮРГІЗУ ҚҰҚЫҒЫНДАҒЫ МЕМЛЕКЕТТІК КОММУНАЛДЫҚ КӘСІПОРНЫ",https://fms.ecc.kz/ru/register/supplierreg/show/120524,071140005920,,
120523,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АТЫРАУСКАЯ ОБЛАСТНАЯ ОФТАЛЬМОЛОГИЧЕСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АТЫРАУСКОЙ ОБЛАСТИ",https://fms.ecc.kz/ru/register/supplierreg/show/120523,070540004220,,
120522,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ДАМБИНСКАЯ ВРАЧЕБНАЯ АМБУЛАТОРИЯ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АТЫРАУСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120522,070140004563,,
120520,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""МНОГОПРОФИЛЬНАЯ ГОРОДСКАЯ ДЕТСКАЯ БОЛЬНИЦА"" НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ АКТЮБИНСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120520,060540004823,,
120519,"МЕДИЦИНСКОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНАЯ СМОТРОВАЯ ПОЛИКЛИНИКА""",https://fms.ecc.kz/ru/register/supplierreg/show/120519,050740001874,,
120518,"КГП НА ПХВ ""ЖЫЛЫОЙСКАЯ ЦРБ"" УЗ АО",https://fms.ecc.kz/ru/register/supplierreg/show/120518,040940002967,,
120517,"РГУ ""ВОЕННЫЙ ЛАЗАРЕТ, ГОРОД УСТЬ-КАМЕНОГОРСК"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",https://fms.ecc.kz/ru/register/supplierreg/show/120517,030740000169,,
120513,"ТОО ""ЦЕНТР МОЛЕКУЛЯРНОЙ МЕДИЦИНЫ""",https://fms.ecc.kz/ru/register/supplierreg/show/120513,020840005359,,
120512,ГКП на ПХВ «Балхашская центральная районная больница» ГУ «Управление здравоохранения Алматинской области»,https://fms.ecc.kz/ru/register/supplierreg/show/120512,020240003847,,
120511,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 2 УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120511,011040001715,,
120509,"""АТЫРАУ ОБЛЫСЫ ДЕНСАУЛЫҚ САҚТАУ БАСҚАРМАСЫНЫҢ ""АТЫРАУ ОБЛЫСТЫҚ ӨКПЕ АУРУЛАР САНАТОРИЯСЫ"" ШАРУАШЫЛЫҚ ЖҮРГІЗУ ҚҰҚЫҒЫНДАҒЫ КОММУНАЛДЫҚ МЕМЛЕКЕТТІК КӘСІПОРНЫ",https://fms.ecc.kz/ru/register/supplierreg/show/120509,000940002236,,
120508,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ШУСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА УПРАВЛЕНИЯ ЗДРАВООХРОНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120508,000440001993,,
120506,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №13"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ",https://fms.ecc.kz/ru/register/supplierreg/show/120506,991240004571,,
120505,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 2"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ",https://fms.ecc.kz/ru/register/supplierreg/show/120505,991240004551,,
120504,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ГОРОДСКАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ.",https://fms.ecc.kz/ru/register/supplierreg/show/120504,991240004541,,
120503,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №5"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ",https://fms.ecc.kz/ru/register/supplierreg/show/120503,991240004511,,
120502,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №1"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ",https://fms.ecc.kz/ru/register/supplierreg/show/120502,991240004462,,
120501,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТР ГИПЕРБАРИЧЕСКОЙ ОКСИГЕНАЦИЙ ИМЕНИ Т.О.ОРЫНБАЕВА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ",https://fms.ecc.kz/ru/register/supplierreg/show/120501,991140004736,,
120500,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №4"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ",https://fms.ecc.kz/ru/register/supplierreg/show/120500,991140004677,,
120498,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ «ЦЕНТР ПСИХИЧЕСКОГО ЗДОРОВЬЯ» КОММУНАЛЬНОГО ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120498,960140000795,,
120495,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №11"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ",https://fms.ecc.kz/ru/register/supplierreg/show/120495,991240004591,,
120494,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ГОРОДСКОЙ ЦЕНТР КРОВИ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА ШЫМКЕНТ",https://fms.ecc.kz/ru/register/supplierreg/show/120494,990940002459,,
120492,"""SHYMKENT MEDICAL SERVICES"" ЖАУАПКЕРШІЛІГІ ШЕКТЕУЛІ СЕРІКТЕСТІГІ",https://fms.ecc.kz/ru/register/supplierreg/show/120492,180240008275,,
120490,ГКП на ПХВ «Городская многопрофильная больница с онкологическим центром» УЗ г.Шымкент,https://fms.ecc.kz/ru/register/supplierreg/show/120490,990740003271,,
120489,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОМАТОЛОГИЧЕСКАЯ КЛИНИКА ""МҰРАТ-ДАНТИСТ""",https://fms.ecc.kz/ru/register/supplierreg/show/120489,980740000582,,
120487,"ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ПОЛИКЛИНИКА ЧАПАЕВКА""",https://fms.ecc.kz/ru/register/supplierreg/show/120487,970740002567,,
120486,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕНСАУЛЫК""",https://fms.ecc.kz/ru/register/supplierreg/show/120486,960740001150,,
120485,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ЖУСАН""",https://fms.ecc.kz/ru/register/supplierreg/show/120485,950340002023,,
120476,"ТОО ""MEDСENTRE ""ALIMA""",https://fms.ecc.kz/ru/register/supplierreg/show/120476,190640003934,,
120474,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ ЦЕНТР ""NAZMED""",https://fms.ecc.kz/ru/register/supplierreg/show/120474,190140002452,,
120473,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""KLINIKA MOLDAS""",https://fms.ecc.kz/ru/register/supplierreg/show/120473,181240004374,,
120472,"ТОО ""Центр семейного здоровья ""АРУЖАН""",https://fms.ecc.kz/ru/register/supplierreg/show/120472,181040008895,,
120471,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИКА КАРДИОМЕД""",https://fms.ecc.kz/ru/register/supplierreg/show/120471,180940029302,,
120470,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ ЦЕНТР ""ОМАРАЛИ""",https://fms.ecc.kz/ru/register/supplierreg/show/120470,180940018872,,
120469,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИКА ХАДИША""",https://fms.ecc.kz/ru/register/supplierreg/show/120469,180940005942,,
120468,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ParkHealth""",https://fms.ecc.kz/ru/register/supplierreg/show/120468,180440018903,,
120466,"ТОО ""VERUM QZ""",https://fms.ecc.kz/ru/register/supplierreg/show/120466,170640010606,,
120465,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""MEDICAL CITY""",https://fms.ecc.kz/ru/register/supplierreg/show/120465,170640009117,,
120463,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ALIJAR MED""",https://fms.ecc.kz/ru/register/supplierreg/show/120463,170540030964,,
120462,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""CITYМЕD""",https://fms.ecc.kz/ru/register/supplierreg/show/120462,170540012262,,
120461,"ШЫМКЕНТ ҚАЛАСЫНЫҢ ДЕНСАУЛЫҚ САҚТАУ БАСҚАРМАСЫНЫҢ ШАРУАШЫЛЫҚ ЖҮРГІЗУ ҚҰҚЫҒЫНДАҒЫ ""№2 ҚАЛАЛЫҚ АУРУХАНА"" МЕМЛЕКЕТТІК КОММУНАЛДЫҚ КӘСІПОРНЫ",https://fms.ecc.kz/ru/register/supplierreg/show/120461,170340012146,,
120456,"ТОО ""ALFA MED (АЛЬФА МЕД)""",https://fms.ecc.kz/ru/register/supplierreg/show/120456,160740004316,,
120453,Товарищества с ограниченной ответственностью «Медицинский реабилитационный центр «НевроМед»,https://fms.ecc.kz/ru/register/supplierreg/show/120453,160140014559,,
120449,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОМЕД-ШЫМКЕНТ""",https://fms.ecc.kz/ru/register/supplierreg/show/120449,151040003918,,
120448,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""KUANDYK-R CORPORATION""",https://fms.ecc.kz/ru/register/supplierreg/show/120448,150940006734,,
120447,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО ЦЕНТР ДОКТОРА ТАРАРАКА""",https://fms.ecc.kz/ru/register/supplierreg/show/120447,150840008866,,
120445,"""ДОЛАНА - БҰЛАҚ"" ЖАУАПКЕРШІЛІГІ ШЕКТЕУЛІ СЕРІКТЕСТІГІ",https://fms.ecc.kz/ru/register/supplierreg/show/120445,150740002665,,
120444,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""PREMIUM DIALYSIS""",https://fms.ecc.kz/ru/register/supplierreg/show/120444,150640007533,,
120443,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИКЕР ЮК""",https://fms.ecc.kz/ru/register/supplierreg/show/120443,150140022767,,
120442,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""MEDI-AR"" МЕДИЦИНА ОРТАЛЫҒЫ",https://fms.ecc.kz/ru/register/supplierreg/show/120442,150140001823,,
120441,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЧЕЧНЫЙ ЦЕНТР ЮКО""",https://fms.ecc.kz/ru/register/supplierreg/show/120441,141040029781,,
120438,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛИНУР И К""",https://fms.ecc.kz/ru/register/supplierreg/show/120438,140840021405,,
120437,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО ЛАБ""",https://fms.ecc.kz/ru/register/supplierreg/show/120437,140840018980,,
